,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,meanfreqcategories,sdcategories,mediancategories,Q25categories,Q75categories,IQRcategories,skewcategories,kurtcategories,sp.entcategories,sfmcategories,modecategories,centroidcategories,meanfuncategories,minfuncategories,maxfuncategories,meandomcategories,mindomcategories,maxdomcategories,dfrangecategories,modindxcategories
987,0.1957049834,0.0600490253,0.2251386322,0.1273197782,0.2468761553,0.1195563771,1.9502151049,6.2723525223,0.8736429102,0.2905460812,0.1180036969,0.1957049834,0.1180625208,0.047151277,0.2742857143,0.845464939,0.0234375,5.0625,5.0390625,0.0943351222,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
988,0.1915827288,0.0610298308,0.1936338028,0.1348732394,0.2516056338,0.1167323944,1.1548714982,3.5019988436,0.9048579461,0.3328708632,0.2705352113,0.1915827288,0.1290153022,0.0478087649,0.2790697674,0.6144301471,0.0234375,3.421875,3.3984375,0.1129860602,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
989,0.188229185,0.0626541081,0.1598173516,0.1329680365,0.2540030441,0.1210350076,1.8707624081,6.2618143254,0.8746882281,0.2868686773,0.141065449,0.188229185,0.1314457578,0.0472906404,0.2774566474,1.8017578125,0.0234375,6.890625,6.8671875,0.1525752405,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
990,0.1742545337,0.0619375838,0.1900761035,0.1137899543,0.2194824962,0.1056925419,1.4558161135,5.050653716,0.9373448985,0.5799293851,0.2173515982,0.1742545337,0.126663687,0.0495356037,0.2790697674,0.894440407,0.0234375,4.96875,4.9453125,0.1674981292,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
991,0.1842445609,0.061242014,0.1951111111,0.124,0.2368888889,0.1128888889,0.7270825608,2.7428034235,0.9397296539,0.5043827471,0.2391111111,0.1842445609,0.1169628658,0.0469667319,0.2790697674,1.1158288043,0.0234375,12.0234375,12,0.0948195685,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
992,0.1845171831,0.0606549863,0.1905950653,0.1324818578,0.2397677794,0.1072859216,1.1500544148,4.3163867825,0.9336369534,0.4254395331,0.1958780842,0.1845171831,0.1212335454,0.0472440945,0.2742857143,0.7349646226,0.0234375,5.5078125,5.484375,0.0847997319,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
993,0.1851263891,0.060226694,0.1990024938,0.1260349127,0.2353117207,0.109276808,0.9442422924,3.3107261302,0.9361629422,0.4653502777,0.2520698254,0.1851263891,0.118594879,0.0470127326,0.2790697674,1.217578125,0.0234375,11.71875,11.6953125,0.083094761,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
994,0.1799491936,0.0575131348,0.1920485584,0.1346889226,0.2183915023,0.0837025797,1.1913178557,4.5577562923,0.9334621628,0.4704923498,0.2060698027,0.1799491936,0.1197593671,0.048582996,0.2774566474,1.2239583333,0.0234375,6.8671875,6.84375,0.1074260995,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
995,0.1795572999,0.0638531124,0.1875842697,0.1270224719,0.2332022472,0.1061797753,0.6936555444,2.7095368817,0.9493321192,0.5851399601,0.253258427,0.1795572999,0.1263650134,0.04743083,0.2774566474,0.8848852041,0.0234375,5.9765625,5.953125,0.0724767359,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
996,0.1919361867,0.0569606246,0.2042767296,0.1325157233,0.2355345912,0.1030188679,1.3250971583,4.524848306,0.9101245941,0.3375934072,0.197672956,0.1919361867,0.113174985,0.0485338726,0.2651933702,0.45625,0.0234375,1.8515625,1.828125,0.0759368836,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
997,0.1832104374,0.0601598083,0.188563135,0.1328882438,0.2357039187,0.1028156749,0.7574716512,2.7926301582,0.9349701338,0.4663440239,0.1930333817,0.1832104374,0.1376091305,0.0472440945,0.2790697674,1.2065805288,0.0234375,9.75,9.7265625,0.0926973199,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
998,0.1871469068,0.0594584352,0.1982359952,0.1301549464,0.2279380215,0.0977830751,1.1874138539,4.0017341468,0.9257423791,0.4281303895,0.1985697259,0.1871469068,0.1236979959,0.0475247525,0.2774566474,0.4543850806,0.0234375,1.8046875,1.78125,0.1424682396,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
999,0.1902355642,0.0567931861,0.2056790123,0.1382716049,0.2367901235,0.0985185185,1.0930676897,3.5777168323,0.9245712927,0.3611805006,0.2257283951,0.1902355642,0.1168135382,0.0470588235,0.2774566474,1.2622227823,0.140625,6.1640625,6.0234375,0.1011002281,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1000,0.1805286669,0.0619156044,0.1895760599,0.1312718204,0.2251870324,0.093915212,1.5789448656,5.902026637,0.9347653036,0.5389000778,0.1895760599,0.1805286669,0.120585945,0.0469208211,0.275862069,1.3185483871,0.0234375,9.234375,9.2109375,0.1248574186,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1001,0.2049436668,0.0589527936,0.2194782609,0.1603478261,0.2535652174,0.0932173913,1.2635495273,4.0200019641,0.912254969,0.3243537962,0.252173913,0.2049436668,0.1179047841,0.0469208211,0.2727272727,1.2225922131,0.0234375,10.96875,10.9453125,0.0731743336,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1002,0.1946279885,0.0560743255,0.2018795888,0.1636417034,0.2421732746,0.0785315712,1.269865243,4.3559186352,0.9119318768,0.2877094823,0.2014684288,0.1946279885,0.1129529231,0.0469208211,0.2774566474,1.0197523585,0.0234375,10.78125,10.7578125,0.0642487932,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1003,0.198570077,0.0648667396,0.2213762811,0.1365153734,0.2554026354,0.1188872621,1.6658180603,5.6051409802,0.9209249624,0.4650660518,0.2685212299,0.198570077,0.1272691043,0.0471976401,0.2711864407,1.5375,0.0234375,7.0078125,6.984375,0.139261745,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1004,0.1863934722,0.0578360497,0.1988583974,0.1361580681,0.2283644347,0.0922063666,1.218773626,4.3406063443,0.9277024792,0.3774668019,0.2188364435,0.1863934722,0.1187110826,0.0471050049,0.2774566474,0.8944602273,0.0234375,7.21875,7.1953125,0.0613348118,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1005,0.1890025468,0.0614549379,0.2023762376,0.1354455446,0.2348514851,0.0994059406,1.6204514586,6.3744423291,0.9287350679,0.472933675,0.215049505,0.1890025468,0.1144541493,0.0478564307,0.2711864407,1.147995283,0.0234375,5.953125,5.9296875,0.1196837945,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1006,0.1809957865,0.06606347,0.1932394366,0.1240460948,0.2355441741,0.1114980794,0.8947568238,3.057428781,0.9476838274,0.5825034843,0.230524968,0.1809957865,0.1206607508,0.0476190476,0.2790697674,0.9600852273,0.0234375,8.0625,8.0390625,0.0907955019,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1007,0.1894963718,0.0617739244,0.2015424165,0.1367609254,0.2436503856,0.1068894602,0.9241307446,3.2563640956,0.9358016391,0.4632628671,0.2760411311,0.1894963718,0.1302674093,0.0470127326,0.2790697674,1.8566176471,0.0234375,10.3828125,10.359375,0.1038153023,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1008,0.1843389382,0.0551361644,0.1973333333,0.1408888889,0.2168888889,0.076,1.6553401681,5.4579451132,0.910281494,0.3604378694,0.1982222222,0.1843389382,0.1126626921,0.0478564307,0.2774566474,0.9968417553,0.0234375,8.7421875,8.71875,0.0687927664,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1009,0.1917823167,0.0571802503,0.2136507937,0.1377777778,0.2333333333,0.0955555556,2.3281138626,9.4774881071,0.9141347471,0.3982129627,0.2333333333,0.1917823167,0.1279791494,0.0473372781,0.2790697674,1.1462673611,0.0234375,7.2421875,7.21875,0.0959519204,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1010,0.1899950952,0.0604907956,0.1966629087,0.1332130778,0.2462232244,0.1130101466,1.1601504265,3.9927149988,0.9247967451,0.3931752,0.1982412627,0.1899950952,0.1174007069,0.0472440945,0.2774566474,0.9490056818,0.0234375,5.296875,5.2734375,0.0885260771,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1011,0.1929889433,0.0705693232,0.2224156692,0.1282698585,0.2531882481,0.1249183896,2.6828177086,11.5667908499,0.9277183606,0.5774780393,0.2556256801,0.1929889433,0.1289080536,0.0473372781,0.2790697674,1.2022058824,0.0234375,20.484375,20.4609375,0.0551646394,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q3,Q1
1012,0.1838861143,0.0632699215,0.1955725191,0.1282442748,0.2401017812,0.1118575064,1.2748729096,5.0267530024,0.9434087448,0.5697615344,0.2418829517,0.1838861143,0.1336830547,0.0479041916,0.2790697674,1.1746875,0.0234375,8.3671875,8.34375,0.1209141982,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1013,0.1866430539,0.0622854775,0.2035318275,0.130513347,0.2380287474,0.1075154004,2.2664853981,10.819056254,0.9351585169,0.5395571529,0.2406160164,0.1866430539,0.114682533,0.0474777448,0.2774566474,0.5628396739,0.0234375,5.4609375,5.4375,0.0647225216,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1014,0.1905887988,0.0543095399,0.2015384615,0.1465384615,0.2373076923,0.0907692308,1.4645579949,5.2379553682,0.917450833,0.3703953522,0.1996153846,0.1905887988,0.1286510201,0.0472906404,0.2790697674,1.5703125,0.0234375,6.5859375,6.5625,0.1423941799,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1015,0.2014030615,0.0592638893,0.2170707071,0.1449494949,0.2548989899,0.1099494949,1.5447696488,5.6489463177,0.9175315641,0.3665019779,0.2598484848,0.2014030615,0.1316761419,0.0479041916,0.2774566474,0.4609375,0.0234375,2.5546875,2.53125,0.0949612403,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1016,0.1892528794,0.0568303152,0.1954792561,0.1418025751,0.2363376252,0.0945350501,0.8659427694,3.5221696276,0.9303041035,0.3798320035,0.1962804006,0.1892528794,0.1239078678,0.0475247525,0.2727272727,1.0368546196,0.0234375,6.0234375,6,0.0904947917,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1017,0.1796781328,0.0869387051,0.212787944,0.110613563,0.2558880517,0.1452744887,1.7047845534,5.9357799675,0.9448128614,0.5994171093,0.2775888052,0.1796781328,0.128291503,0.048582996,0.2790697674,1.4613095238,0.0234375,9.1875,9.1640625,0.1088473709,male,Q3,Q3,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1018,0.1976877478,0.0565552345,0.2127738928,0.1465268065,0.2460606061,0.0995337995,1.7486147449,6.8886196582,0.9107234341,0.2863110588,0.2463869464,0.1976877478,0.1264320802,0.0471976401,0.2790697674,0.589453125,0.0234375,6.1875,6.1640625,0.0658831663,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1019,0.1876922599,0.0598893698,0.199266055,0.1431192661,0.2326605505,0.0895412844,1.7109965021,6.5130334111,0.9288917071,0.4502802689,0.2069724771,0.1876922599,0.1197099742,0.0469208211,0.2790697674,0.9213068182,0.0234375,4.4765625,4.453125,0.1185263158,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1020,0.1978892118,0.0587051423,0.2119033233,0.1366163142,0.2499697885,0.1133534743,1.4214074775,4.8966955699,0.9137929985,0.3289540896,0.2605438066,0.1978892118,0.1224958303,0.0484848485,0.2790697674,0.9039417614,0.0234375,6.3984375,6.375,0.0741099071,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1021,0.1862196542,0.0557403201,0.1920293399,0.1458190709,0.2300244499,0.084205379,1.0042093882,3.8138593866,0.9326491275,0.4256577037,0.2283129584,0.1862196542,0.1309623613,0.0470127326,0.2790697674,1.4376395089,0.0234375,6.140625,6.1171875,0.1783487341,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1022,0.2038582507,0.0548432996,0.224082232,0.1562408223,0.2466960352,0.0904552129,1.8392513716,6.8415838739,0.8895359327,0.250355534,0.2253157122,0.2038582507,0.1105140727,0.0478087649,0.2727272727,0.8428819444,0.0234375,4.4296875,4.40625,0.0897230028,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1023,0.193322456,0.0564600044,0.2052964427,0.1383399209,0.2418181818,0.1034782609,1.2311016572,3.7016681842,0.9073597845,0.3490144408,0.1964426877,0.193322456,0.1190884868,0.0469667319,0.275862069,1.1312040441,0.0234375,6.5859375,6.5625,0.1088095238,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1024,0.1889407303,0.0592674398,0.1926495726,0.1384045584,0.2441025641,0.1056980057,0.7798200575,3.2372797836,0.9359719408,0.4172769995,0.2508831909,0.1889407303,0.1196811181,0.0471050049,0.2681564246,1.1010742188,0.0234375,5.15625,5.1328125,0.0796431985,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1025,0.1899907994,0.0603243683,0.2047119078,0.1265556978,0.2398463508,0.113290653,0.9619929726,3.1211546539,0.9237286197,0.3973306154,0.2000512164,0.1899907994,0.1299170251,0.0480961924,0.2790697674,1.2710336538,0.0234375,4.8984375,4.875,0.0981396321,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1026,0.2113777493,0.0561497887,0.2346529563,0.1745501285,0.2548071979,0.0802570694,2.4662305402,10.1395541321,0.8944574216,0.3033144414,0.2472493573,0.2113777493,0.1228200944,0.0471976401,0.2790697674,0.8494203629,0.0234375,5.0625,5.0390625,0.1031927473,male,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1027,0.2026439409,0.0531505719,0.223058104,0.1566972477,0.2440366972,0.0873394495,2.2306550083,8.6987190406,0.8757152083,0.2275550137,0.2222018349,0.2026439409,0.1366089604,0.0478564307,0.2790697674,0.8816964286,0.0234375,6.0703125,6.046875,0.0292269013,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1028,0.1984762579,0.0553593888,0.2186982249,0.143147929,0.2422248521,0.0990769231,2.3471963692,9.8848227779,0.8960124174,0.2944914318,0.242556213,0.1984762579,0.131355746,0.0470588235,0.2790697674,0.9820696721,0.0234375,6,5.9765625,0.08,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1029,0.1936638649,0.0596706952,0.201085595,0.1341544885,0.248434238,0.1142797495,1.6837564331,6.1543693427,0.9205095455,0.4066137143,0.2592484342,0.1936638649,0.1247696602,0.0474777448,0.2790697674,0.7650669643,0.0234375,5.1328125,5.109375,0.0736811927,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1030,0.192667648,0.0574472768,0.2088197147,0.1456290532,0.2415045396,0.0958754864,1.4806350158,5.5022619873,0.9238201584,0.4230139778,0.242230869,0.192667648,0.130247577,0.0469208211,0.2774566474,1.4630408654,0.0234375,6.28125,6.2578125,0.1108273749,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1031,0.1967298775,0.0604691953,0.2102937063,0.1401958042,0.242013986,0.1018181818,1.5576355595,5.7087204799,0.9252782632,0.4106563766,0.234965035,0.1967298775,0.1354626884,0.0470588235,0.2790697674,1.29984375,0.0234375,11.3671875,11.34375,0.0849075167,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1032,0.2048423763,0.0588054324,0.22069869,0.1549781659,0.2576855895,0.1027074236,1.6412487449,6.2650211805,0.9226607421,0.380896268,0.2686899563,0.2048423763,0.1047828435,0.0471050049,0.2742857143,1.7197690217,0.140625,9.5390625,9.3984375,0.07368298,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1033,0.2009770307,0.0576825765,0.2193333333,0.1487111111,0.2464,0.0976888889,1.2661359975,4.4934448358,0.9246506864,0.3666381792,0.2398666667,0.2009770307,0.1191803805,0.0473372781,0.2790697674,0.9169034091,0.0234375,7.078125,7.0546875,0.0589292522,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1034,0.1923398182,0.0589453559,0.2006369427,0.14,0.241358811,0.101358811,0.9265960761,3.0452363714,0.9306793634,0.4252012286,0.2725690021,0.1923398182,0.1342441497,0.0469208211,0.2790697674,1.7143397177,0.0234375,8.8125,8.7890625,0.1154567901,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1035,0.1932197057,0.0585350445,0.2059532595,0.147404674,0.2438376384,0.0964329643,1.0464395467,3.9646513356,0.9361196871,0.4691216227,0.2486592866,0.1932197057,0.1237638475,0.047761194,0.2790697674,0.8585069444,0.1875,4.59375,4.40625,0.0924880591,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q2,Q1,Q1,Q1
1036,0.1949660575,0.0615170643,0.210245614,0.1339415205,0.2488888889,0.1149473684,2.2973216075,10.7624300019,0.9226176354,0.4631746024,0.2574035088,0.1949660575,0.1110458472,0.047952048,0.2727272727,1.1662779851,0.0234375,11.3671875,11.34375,0.0695699897,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1037,0.1987273017,0.0608251059,0.21,0.1429302326,0.2539534884,0.1110232558,1.4612992051,5.8790522218,0.9269037464,0.388860225,0.2760930233,0.1987273017,0.13001683,0.047151277,0.2790697674,1.2066532258,0.0234375,11.390625,11.3671875,0.0738586156,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1038,0.1954235506,0.053962027,0.1993793103,0.1515862069,0.2462068966,0.0946206897,0.8104376081,3.0077374013,0.9188715806,0.3274907334,0.2693793103,0.1954235506,0.1347863358,0.0471050049,0.2742857143,0.7265625,0.0234375,8.765625,8.7421875,0.0486698288,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1039,0.198814061,0.0598866089,0.2208019441,0.1408505468,0.2459781288,0.105127582,1.2995864833,4.1344851496,0.9164373386,0.3757693199,0.237472661,0.198814061,0.1190485733,0.0471050049,0.2790697674,1.4410021552,0.0234375,11.0625,11.0390625,0.0882506109,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1040,0.185771053,0.0578330742,0.1905950653,0.1430478955,0.2296081277,0.0865602322,1.7718546161,7.4922052973,0.9257547012,0.4828508659,0.2202612482,0.185771053,0.1371891845,0.0469208211,0.275862069,1.4665890957,0.0234375,6.421875,6.3984375,0.117662825,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1041,0.1763346392,0.0608967666,0.1684647303,0.1494882434,0.2242323651,0.0747441217,2.3574911158,10.3187220762,0.9225316515,0.5287652017,0.1611065007,0.1763346392,0.1369463764,0.0478087649,0.275862069,0.916932398,0.0234375,3.65625,3.6328125,0.1470367592,male,Q3,Q2,Q2,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1042,0.205414924,0.0597396719,0.2261144945,0.1466504263,0.2557856273,0.109135201,1.2542452978,4.1168517467,0.9168493395,0.357592508,0.2452131547,0.205414924,0.1330173429,0.0471976401,0.2790697674,1.4778180804,0.0234375,6.7265625,6.703125,0.1279137529,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1043,0.2034418341,0.0584419055,0.2183828045,0.1510337769,0.255926305,0.1048925281,1.3443072896,4.649872341,0.9190868239,0.3370282398,0.2748413511,0.2034418341,0.125785341,0.047761194,0.2774566474,1.4985795455,0.0234375,9.8671875,9.84375,0.0801856336,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1044,0.1975580432,0.0609402148,0.2184081042,0.1410130246,0.2532561505,0.1122431259,1.5153308728,5.2708633938,0.9173179629,0.4214706118,0.2613603473,0.1975580432,0.1441518385,0.0471050049,0.2790697674,1.1516335227,0.0234375,5.7421875,5.71875,0.100068306,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1045,0.1962241147,0.0594083969,0.2103846154,0.1473076923,0.2496153846,0.1023076923,1.0342257508,3.4388128604,0.9254812715,0.4325306706,0.2573076923,0.1962241147,0.1265528259,0.047761194,0.2742857143,1.3137555804,0.0234375,5.8125,5.7890625,0.1160074743,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1046,0.2060798477,0.0589805055,0.2224752475,0.149009901,0.2585148515,0.1095049505,1.5285755279,5.190498675,0.9157138426,0.3378478752,0.2716831683,0.2060798477,0.1241461891,0.0470127326,0.2774566474,1.8356584821,0.0234375,5.9765625,5.953125,0.1451289177,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1047,0.2041840747,0.0574787201,0.2269637883,0.1591086351,0.2507520891,0.091643454,1.8849617895,6.7886202414,0.9051401293,0.3410539528,0.250362117,0.2041840747,0.1282391002,0.0478087649,0.2790697674,0.7180397727,0.0234375,4.2890625,4.265625,0.1418709496,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1048,0.2042710274,0.0561710725,0.2231838565,0.1613452915,0.2523766816,0.0910313901,2.4367047889,11.2433340072,0.9089917285,0.3202141855,0.2542600897,0.2042710274,0.1230401047,0.0469667319,0.2727272727,1.7077047414,0.1171875,11.578125,11.4609375,0.0903334906,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1049,0.192763153,0.0591355917,0.2163,0.126,0.2408,0.1148,2.616275522,11.2899198847,0.9004642588,0.3929674007,0.24045,0.192763153,0.110623576,0.0478564307,0.275862069,1.0173788265,0.0234375,9.1875,9.1640625,0.0968960707,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
